,MeasureReport ID,Measure,Updated,Subject,Reporter,Period Start,Period End,Beds,numTotBeds,numBeds,numBedsOcc,numICUBeds,numICUBedsOcc,Ventilators,numVent,numVentUse,Encounters,numC19HospPats,numC19MechVentPats,numC19HOPats,numC19OverflowPats,numC19OFMechVentPats,numC19Died
617,339,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LECKIE HOSPITAL Building,LECKIE HOSPITAL,2020-05-13,2020-05-13,,831,783,147.0,48,19.0,,9,9.0,,64,9.0,0.0,0.0,35.0,48.0
618,1369,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LECKIE HOSPITAL Building,LECKIE HOSPITAL,2020-05-13,2020-05-13,,831,783,147.0,48,19.0,,9,9.0,,64,9.0,0.0,0.0,35.0,48.0
619,133,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LECKIE HOSPITAL Building,LECKIE HOSPITAL,2020-05-13,2020-05-13,,831,783,147.0,48,19.0,,9,9.0,,64,9.0,0.0,0.0,35.0,48.0
620,957,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LECKIE HOSPITAL Building,LECKIE HOSPITAL,2020-05-13,2020-05-13,,831,783,147.0,48,19.0,,9,9.0,,64,9.0,0.0,0.0,35.0,48.0
621,751,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LECKIE HOSPITAL Building,LECKIE HOSPITAL,2020-05-13,2020-05-13,,831,783,147.0,48,19.0,,9,9.0,,64,9.0,0.0,0.0,35.0,48.0
622,545,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LECKIE HOSPITAL Building,LECKIE HOSPITAL,2020-05-13,2020-05-13,,831,783,147.0,48,19.0,,9,9.0,,64,9.0,0.0,0.0,35.0,48.0
623,1575,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LECKIE HOSPITAL Building,LECKIE HOSPITAL,2020-05-13,2020-05-13,,831,783,147.0,48,19.0,,9,9.0,,64,9.0,0.0,0.0,35.0,48.0
624,722,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LEIBER CHILDRENS HOSPITAL Building,LEIBER CHILDRENS HOSPITAL,2020-05-11,2020-05-11,,734,593,146.0,141,21.0,,28,28.0,,73,28.0,0.0,0.0,23.0,0.0
625,1134,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LEIBER CHILDRENS HOSPITAL Building,LEIBER CHILDRENS HOSPITAL,2020-05-11,2020-05-11,,734,593,146.0,141,21.0,,28,28.0,,73,28.0,0.0,0.0,23.0,0.0
626,1340,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LEIBER CHILDRENS HOSPITAL Building,LEIBER CHILDRENS HOSPITAL,2020-05-11,2020-05-11,,734,593,146.0,141,21.0,,28,28.0,,73,28.0,0.0,0.0,23.0,0.0
627,310,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LEIBER CHILDRENS HOSPITAL Building,LEIBER CHILDRENS HOSPITAL,2020-05-11,2020-05-11,,734,593,146.0,141,21.0,,28,28.0,,73,28.0,0.0,0.0,23.0,0.0
628,104,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LEIBER CHILDRENS HOSPITAL Building,LEIBER CHILDRENS HOSPITAL,2020-05-11,2020-05-11,,734,593,146.0,141,21.0,,28,28.0,,73,28.0,0.0,0.0,23.0,0.0
629,516,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LEIBER CHILDRENS HOSPITAL Building,LEIBER CHILDRENS HOSPITAL,2020-05-11,2020-05-11,,734,593,146.0,141,21.0,,28,28.0,,73,28.0,0.0,0.0,23.0,0.0
630,928,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LEIBER CHILDRENS HOSPITAL Building,LEIBER CHILDRENS HOSPITAL,2020-05-11,2020-05-11,,734,593,146.0,141,21.0,,28,28.0,,73,28.0,0.0,0.0,23.0,0.0
631,1546,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LEIBER CHILDRENS HOSPITAL Building,LEIBER CHILDRENS HOSPITAL,2020-05-11,2020-05-11,,734,593,146.0,141,21.0,,28,28.0,,73,28.0,0.0,0.0,23.0,0.0
632,929,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LEIBER CHILDRENS HOSPITAL Building,LEIBER CHILDRENS HOSPITAL,2020-05-12,2020-05-12,,734,593,141.0,141,20.0,,28,28.0,,68,28.0,0.0,0.0,19.0,14.0
633,1341,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LEIBER CHILDRENS HOSPITAL Building,LEIBER CHILDRENS HOSPITAL,2020-05-12,2020-05-12,,734,593,141.0,141,20.0,,28,28.0,,68,28.0,0.0,0.0,19.0,14.0
634,311,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LEIBER CHILDRENS HOSPITAL Building,LEIBER CHILDRENS HOSPITAL,2020-05-12,2020-05-12,,734,593,141.0,141,20.0,,28,28.0,,68,28.0,0.0,0.0,19.0,14.0
635,517,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LEIBER CHILDRENS HOSPITAL Building,LEIBER CHILDRENS HOSPITAL,2020-05-12,2020-05-12,,734,593,141.0,141,20.0,,28,28.0,,68,28.0,0.0,0.0,19.0,14.0
636,723,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LEIBER CHILDRENS HOSPITAL Building,LEIBER CHILDRENS HOSPITAL,2020-05-12,2020-05-12,,734,593,141.0,141,20.0,,28,28.0,,68,28.0,0.0,0.0,19.0,14.0
637,1547,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LEIBER CHILDRENS HOSPITAL Building,LEIBER CHILDRENS HOSPITAL,2020-05-12,2020-05-12,,734,593,141.0,141,20.0,,28,28.0,,68,28.0,0.0,0.0,19.0,14.0
638,105,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LEIBER CHILDRENS HOSPITAL Building,LEIBER CHILDRENS HOSPITAL,2020-05-12,2020-05-12,,734,593,141.0,141,20.0,,28,28.0,,68,28.0,0.0,0.0,19.0,14.0
639,1135,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LEIBER CHILDRENS HOSPITAL Building,LEIBER CHILDRENS HOSPITAL,2020-05-12,2020-05-12,,734,593,141.0,141,20.0,,28,28.0,,68,28.0,0.0,0.0,19.0,14.0
640,1137,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LEIBER CHILDRENS HOSPITAL Building,LEIBER CHILDRENS HOSPITAL,2020-05-13,2020-05-13,,734,593,141.0,141,20.0,,28,28.0,,68,28.0,0.0,0.0,19.0,25.0
641,1343,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LEIBER CHILDRENS HOSPITAL Building,LEIBER CHILDRENS HOSPITAL,2020-05-13,2020-05-13,,734,593,141.0,141,20.0,,28,28.0,,68,28.0,0.0,0.0,19.0,25.0
642,107,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LEIBER CHILDRENS HOSPITAL Building,LEIBER CHILDRENS HOSPITAL,2020-05-13,2020-05-13,,734,593,141.0,141,20.0,,28,28.0,,68,28.0,0.0,0.0,19.0,25.0
643,1549,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LEIBER CHILDRENS HOSPITAL Building,LEIBER CHILDRENS HOSPITAL,2020-05-13,2020-05-13,,734,593,141.0,141,20.0,,28,28.0,,68,28.0,0.0,0.0,19.0,25.0
644,931,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LEIBER CHILDRENS HOSPITAL Building,LEIBER CHILDRENS HOSPITAL,2020-05-13,2020-05-13,,734,593,141.0,141,20.0,,28,28.0,,68,28.0,0.0,0.0,19.0,25.0
645,519,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LEIBER CHILDRENS HOSPITAL Building,LEIBER CHILDRENS HOSPITAL,2020-05-13,2020-05-13,,734,593,141.0,141,20.0,,28,28.0,,68,28.0,0.0,0.0,19.0,25.0
646,313,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LEIBER CHILDRENS HOSPITAL Building,LEIBER CHILDRENS HOSPITAL,2020-05-13,2020-05-13,,734,593,141.0,141,20.0,,28,28.0,,68,28.0,0.0,0.0,19.0,25.0
647,725,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LEIBER CHILDRENS HOSPITAL Building,LEIBER CHILDRENS HOSPITAL,2020-05-13,2020-05-13,,734,593,141.0,141,20.0,,28,28.0,,68,28.0,0.0,0.0,19.0,25.0
648,1157,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LEIBER FAMILY MEDICAL CENTER Building,LEIBER FAMILY MEDICAL CENTER,2020-05-11,2020-05-11,,973,835,194.0,138,29.0,,27,27.0,,97,27.0,0.0,0.0,40.0,0.0
649,127,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LEIBER FAMILY MEDICAL CENTER Building,LEIBER FAMILY MEDICAL CENTER,2020-05-11,2020-05-11,,973,835,194.0,138,29.0,,27,27.0,,97,27.0,0.0,0.0,40.0,0.0
650,1363,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LEIBER FAMILY MEDICAL CENTER Building,LEIBER FAMILY MEDICAL CENTER,2020-05-11,2020-05-11,,973,835,194.0,138,29.0,,27,27.0,,97,27.0,0.0,0.0,40.0,0.0
651,333,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LEIBER FAMILY MEDICAL CENTER Building,LEIBER FAMILY MEDICAL CENTER,2020-05-11,2020-05-11,,973,835,194.0,138,29.0,,27,27.0,,97,27.0,0.0,0.0,40.0,0.0
652,745,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LEIBER FAMILY MEDICAL CENTER Building,LEIBER FAMILY MEDICAL CENTER,2020-05-11,2020-05-11,,973,835,194.0,138,29.0,,27,27.0,,97,27.0,0.0,0.0,40.0,0.0
653,539,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LEIBER FAMILY MEDICAL CENTER Building,LEIBER FAMILY MEDICAL CENTER,2020-05-11,2020-05-11,,973,835,194.0,138,29.0,,27,27.0,,97,27.0,0.0,0.0,40.0,0.0
654,951,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LEIBER FAMILY MEDICAL CENTER Building,LEIBER FAMILY MEDICAL CENTER,2020-05-11,2020-05-11,,973,835,194.0,138,29.0,,27,27.0,,97,27.0,0.0,0.0,40.0,0.0
655,1569,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LEIBER FAMILY MEDICAL CENTER Building,LEIBER FAMILY MEDICAL CENTER,2020-05-11,2020-05-11,,973,835,194.0,138,29.0,,27,27.0,,97,27.0,0.0,0.0,40.0,0.0
656,541,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LEIBER FAMILY MEDICAL CENTER Building,LEIBER FAMILY MEDICAL CENTER,2020-05-12,2020-05-12,,973,835,185.0,138,26.0,,27,27.0,,88,27.0,0.0,0.0,34.0,22.0
657,1571,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LEIBER FAMILY MEDICAL CENTER Building,LEIBER FAMILY MEDICAL CENTER,2020-05-12,2020-05-12,,973,835,185.0,138,26.0,,27,27.0,,88,27.0,0.0,0.0,34.0,22.0
658,747,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LEIBER FAMILY MEDICAL CENTER Building,LEIBER FAMILY MEDICAL CENTER,2020-05-12,2020-05-12,,973,835,185.0,138,26.0,,27,27.0,,88,27.0,0.0,0.0,34.0,22.0
659,953,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LEIBER FAMILY MEDICAL CENTER Building,LEIBER FAMILY MEDICAL CENTER,2020-05-12,2020-05-12,,973,835,185.0,138,26.0,,27,27.0,,88,27.0,0.0,0.0,34.0,22.0
660,1365,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LEIBER FAMILY MEDICAL CENTER Building,LEIBER FAMILY MEDICAL CENTER,2020-05-12,2020-05-12,,973,835,185.0,138,26.0,,27,27.0,,88,27.0,0.0,0.0,34.0,22.0
661,335,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LEIBER FAMILY MEDICAL CENTER Building,LEIBER FAMILY MEDICAL CENTER,2020-05-12,2020-05-12,,973,835,185.0,138,26.0,,27,27.0,,88,27.0,0.0,0.0,34.0,22.0
662,1159,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LEIBER FAMILY MEDICAL CENTER Building,LEIBER FAMILY MEDICAL CENTER,2020-05-12,2020-05-12,,973,835,185.0,138,26.0,,27,27.0,,88,27.0,0.0,0.0,34.0,22.0
663,129,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LEIBER FAMILY MEDICAL CENTER Building,LEIBER FAMILY MEDICAL CENTER,2020-05-12,2020-05-12,,973,835,185.0,138,26.0,,27,27.0,,88,27.0,0.0,0.0,34.0,22.0
664,542,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LEIBER FAMILY MEDICAL CENTER Building,LEIBER FAMILY MEDICAL CENTER,2020-05-13,2020-05-13,,973,835,183.0,138,25.0,,27,27.0,,86,27.0,0.0,0.0,33.0,42.0
665,1572,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LEIBER FAMILY MEDICAL CENTER Building,LEIBER FAMILY MEDICAL CENTER,2020-05-13,2020-05-13,,973,835,183.0,138,25.0,,27,27.0,,86,27.0,0.0,0.0,33.0,42.0
666,954,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LEIBER FAMILY MEDICAL CENTER Building,LEIBER FAMILY MEDICAL CENTER,2020-05-13,2020-05-13,,973,835,183.0,138,25.0,,27,27.0,,86,27.0,0.0,0.0,33.0,42.0
667,1160,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LEIBER FAMILY MEDICAL CENTER Building,LEIBER FAMILY MEDICAL CENTER,2020-05-13,2020-05-13,,973,835,183.0,138,25.0,,27,27.0,,86,27.0,0.0,0.0,33.0,42.0
668,1366,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LEIBER FAMILY MEDICAL CENTER Building,LEIBER FAMILY MEDICAL CENTER,2020-05-13,2020-05-13,,973,835,183.0,138,25.0,,27,27.0,,86,27.0,0.0,0.0,33.0,42.0
669,336,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LEIBER FAMILY MEDICAL CENTER Building,LEIBER FAMILY MEDICAL CENTER,2020-05-13,2020-05-13,,973,835,183.0,138,25.0,,27,27.0,,86,27.0,0.0,0.0,33.0,42.0
670,130,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LEIBER FAMILY MEDICAL CENTER Building,LEIBER FAMILY MEDICAL CENTER,2020-05-13,2020-05-13,,973,835,183.0,138,25.0,,27,27.0,,86,27.0,0.0,0.0,33.0,42.0
671,748,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,LEIBER FAMILY MEDICAL CENTER Building,LEIBER FAMILY MEDICAL CENTER,2020-05-13,2020-05-13,,973,835,183.0,138,25.0,,27,27.0,,86,27.0,0.0,0.0,33.0,42.0
672,1317,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,MCINTYRE HOSPITAL OF CHEF COUNTY Building,MCINTYRE HOSPITAL OF CHEF COUNTY,2020-05-11,2020-05-11,,609,557,121.0,52,18.0,,10,10.0,,60,10.0,0.0,0.0,32.0,0.0
673,1523,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,MCINTYRE HOSPITAL OF CHEF COUNTY Building,MCINTYRE HOSPITAL OF CHEF COUNTY,2020-05-11,2020-05-11,,609,557,121.0,52,18.0,,10,10.0,,60,10.0,0.0,0.0,32.0,0.0
674,699,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,MCINTYRE HOSPITAL OF CHEF COUNTY Building,MCINTYRE HOSPITAL OF CHEF COUNTY,2020-05-11,2020-05-11,,609,557,121.0,52,18.0,,10,10.0,,60,10.0,0.0,0.0,32.0,0.0
675,493,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,MCINTYRE HOSPITAL OF CHEF COUNTY Building,MCINTYRE HOSPITAL OF CHEF COUNTY,2020-05-11,2020-05-11,,609,557,121.0,52,18.0,,10,10.0,,60,10.0,0.0,0.0,32.0,0.0
676,81,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,MCINTYRE HOSPITAL OF CHEF COUNTY Building,MCINTYRE HOSPITAL OF CHEF COUNTY,2020-05-11,2020-05-11,,609,557,121.0,52,18.0,,10,10.0,,60,10.0,0.0,0.0,32.0,0.0
677,905,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,MCINTYRE HOSPITAL OF CHEF COUNTY Building,MCINTYRE HOSPITAL OF CHEF COUNTY,2020-05-11,2020-05-11,,609,557,121.0,52,18.0,,10,10.0,,60,10.0,0.0,0.0,32.0,0.0
678,287,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,MCINTYRE HOSPITAL OF CHEF COUNTY Building,MCINTYRE HOSPITAL OF CHEF COUNTY,2020-05-11,2020-05-11,,609,557,121.0,52,18.0,,10,10.0,,60,10.0,0.0,0.0,32.0,0.0
679,1111,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,MCINTYRE HOSPITAL OF CHEF COUNTY Building,MCINTYRE HOSPITAL OF CHEF COUNTY,2020-05-11,2020-05-11,,609,557,121.0,52,18.0,,10,10.0,,60,10.0,0.0,0.0,32.0,0.0
680,1318,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,MCINTYRE HOSPITAL OF CHEF COUNTY Building,MCINTYRE HOSPITAL OF CHEF COUNTY,2020-05-12,2020-05-12,,609,557,113.0,52,15.0,,10,10.0,,52,10.0,0.0,0.0,26.0,17.0
681,1524,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,MCINTYRE HOSPITAL OF CHEF COUNTY Building,MCINTYRE HOSPITAL OF CHEF COUNTY,2020-05-12,2020-05-12,,609,557,113.0,52,15.0,,10,10.0,,52,10.0,0.0,0.0,26.0,17.0
682,700,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,MCINTYRE HOSPITAL OF CHEF COUNTY Building,MCINTYRE HOSPITAL OF CHEF COUNTY,2020-05-12,2020-05-12,,609,557,113.0,52,15.0,,10,10.0,,52,10.0,0.0,0.0,26.0,17.0
683,906,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,MCINTYRE HOSPITAL OF CHEF COUNTY Building,MCINTYRE HOSPITAL OF CHEF COUNTY,2020-05-12,2020-05-12,,609,557,113.0,52,15.0,,10,10.0,,52,10.0,0.0,0.0,26.0,17.0
684,494,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,MCINTYRE HOSPITAL OF CHEF COUNTY Building,MCINTYRE HOSPITAL OF CHEF COUNTY,2020-05-12,2020-05-12,,609,557,113.0,52,15.0,,10,10.0,,52,10.0,0.0,0.0,26.0,17.0
685,288,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,MCINTYRE HOSPITAL OF CHEF COUNTY Building,MCINTYRE HOSPITAL OF CHEF COUNTY,2020-05-12,2020-05-12,,609,557,113.0,52,15.0,,10,10.0,,52,10.0,0.0,0.0,26.0,17.0
686,1112,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,MCINTYRE HOSPITAL OF CHEF COUNTY Building,MCINTYRE HOSPITAL OF CHEF COUNTY,2020-05-12,2020-05-12,,609,557,113.0,52,15.0,,10,10.0,,52,10.0,0.0,0.0,26.0,17.0
687,82,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,MCINTYRE HOSPITAL OF CHEF COUNTY Building,MCINTYRE HOSPITAL OF CHEF COUNTY,2020-05-12,2020-05-12,,609,557,113.0,52,15.0,,10,10.0,,52,10.0,0.0,0.0,26.0,17.0
688,907,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,MCINTYRE HOSPITAL OF CHEF COUNTY Building,MCINTYRE HOSPITAL OF CHEF COUNTY,2020-05-13,2020-05-13,,609,557,110.0,52,14.0,,10,10.0,,49,10.0,0.0,0.0,24.0,31.0
689,83,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,MCINTYRE HOSPITAL OF CHEF COUNTY Building,MCINTYRE HOSPITAL OF CHEF COUNTY,2020-05-13,2020-05-13,,609,557,110.0,52,14.0,,10,10.0,,49,10.0,0.0,0.0,24.0,31.0
690,701,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,MCINTYRE HOSPITAL OF CHEF COUNTY Building,MCINTYRE HOSPITAL OF CHEF COUNTY,2020-05-13,2020-05-13,,609,557,110.0,52,14.0,,10,10.0,,49,10.0,0.0,0.0,24.0,31.0
691,1525,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,MCINTYRE HOSPITAL OF CHEF COUNTY Building,MCINTYRE HOSPITAL OF CHEF COUNTY,2020-05-13,2020-05-13,,609,557,110.0,52,14.0,,10,10.0,,49,10.0,0.0,0.0,24.0,31.0
692,289,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,MCINTYRE HOSPITAL OF CHEF COUNTY Building,MCINTYRE HOSPITAL OF CHEF COUNTY,2020-05-13,2020-05-13,,609,557,110.0,52,14.0,,10,10.0,,49,10.0,0.0,0.0,24.0,31.0
693,1113,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,MCINTYRE HOSPITAL OF CHEF COUNTY Building,MCINTYRE HOSPITAL OF CHEF COUNTY,2020-05-13,2020-05-13,,609,557,110.0,52,14.0,,10,10.0,,49,10.0,0.0,0.0,24.0,31.0
694,495,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,MCINTYRE HOSPITAL OF CHEF COUNTY Building,MCINTYRE HOSPITAL OF CHEF COUNTY,2020-05-13,2020-05-13,,609,557,110.0,52,14.0,,10,10.0,,49,10.0,0.0,0.0,24.0,31.0
695,1319,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,MCINTYRE HOSPITAL OF CHEF COUNTY Building,MCINTYRE HOSPITAL OF CHEF COUNTY,2020-05-13,2020-05-13,,609,557,110.0,52,14.0,,10,10.0,,49,10.0,0.0,0.0,24.0,31.0
696,1510,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,MISKATONIC UNIVERSITY HOSPITAL Building,MISKATONIC UNIVERSITY HOSPITAL,2020-05-11,2020-05-11,,373,350,74.0,23,11.0,,4,4.0,,37,4.0,0.0,0.0,21.0,0.0
697,1304,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,MISKATONIC UNIVERSITY HOSPITAL Building,MISKATONIC UNIVERSITY HOSPITAL,2020-05-11,2020-05-11,,373,350,74.0,23,11.0,,4,4.0,,37,4.0,0.0,0.0,21.0,0.0
